datetime,open,high,low,close,volume
2004-06-10,9.3825,9.45,9.34,9.395,3673200
2004-06-09,9.3625,9.4425,9.3275,9.3575,4009600
2004-06-08,9.375,9.435,9.355,9.43,3397600
2004-06-07,9.24,9.43,9.18,9.405,3721600
2004-06-04,9.2,9.3375,9.1775,9.205,4360000
2004-06-03,9.1875,9.265,9.12,9.135,3202000
2004-06-02,9.285,9.3025,9.165,9.2125,4586400
2004-06-01,9.445,9.46,9.1525,9.2625,8488400
2004-05-28,9.43,9.495,9.355,9.4325,4059600
2004-05-27,9.3975,9.4875,9.3775,9.4425,3732000
2004-05-26,9.37,9.41,9.265,9.35,6994800
2004-05-25,9.2975,9.4075,9.19,9.4075,7116400
2004-05-24,9.25,9.33,9.1775,9.2875,4768400
2004-05-21,9.1975,9.24,9.0675,9.215,5880400
2004-05-20,9.2375,9.255,9.075,9.1125,9250800
2004-05-19,9.2975,9.395,9.2575,9.2825,9132800
2004-05-18,9.2775,9.3775,9.2175,9.235,9581600
2004-05-17,9.26,9.36,9.125,9.2125,7420000
2004-05-14,9.3725,9.5,9.25,9.3175,7230000
2004-05-13,9.375,9.5475,9.3125,9.405,10118800
2004-05-12,9.245,9.4025,9.19,9.3575,9175600
2004-05-11,9.1525,9.34,9.0575,9.325,10633600
2004-05-10,9.005,9.1725,8.94,9.085,8017600
2004-05-07,9.03,9.18,8.945,9.01,8876000
2004-05-06,9.0925,9.2075,8.965,9.0475,6311600
2004-05-05,9.1725,9.355,9.11,9.195,6408800
2004-05-04,9.1875,9.285,9.0875,9.16,5533200
2004-05-03,9.16,9.32,9.1175,9.275,6871600
2004-04-30,9.2375,9.3,9.125,9.1575,7490000
2004-04-29,9.3525,9.38,9.135,9.18,7087200
2004-04-28,9.49,9.5875,9.2775,9.35,9908800
2004-04-27,9.5,9.6125,9.4075,9.4925,11166800
2004-04-26,9.73,9.775,9.4425,9.4625,10520400
2004-04-23,9.875,9.9875,9.6475,9.73,21888400
2004-04-22,9.35,10.25,9.2375,10.2125,47058800
2004-04-21,8.625,8.815,8.5325,8.765,12327600
2004-04-20,8.775,8.905,8.655,8.655,8988000
2004-04-19,8.6275,8.805,8.565,8.79,10517200
2004-04-16,8.69,8.69,8.525,8.5875,6975200
2004-04-15,8.6775,8.7025,8.5675,8.6375,9582800
2004-04-14,8.655,8.7325,8.5825,8.655,7392800
2004-04-13,8.7,8.775,8.63,8.665,11061200
2004-04-12,8.5875,8.67,8.5625,8.6675,3794000
2004-04-08,8.64,8.725,8.5325,8.565,9074000
2004-04-07,8.5675,8.715,8.565,8.5825,10921600
2004-04-06,8.6625,8.7575,8.635,8.7,8654000
2004-04-05,8.74,8.8575,8.6175,8.7675,11046000
2004-04-02,8.8975,9.1225,8.7275,8.7775,11124800
2004-04-01,8.89,9.0075,8.865,8.895,7257200
2004-03-31,9.03,9.03,8.755,8.9425,7572000
2004-03-30,8.91,8.9875,8.8575,8.94,7670800
2004-03-29,8.93,9.0375,8.8675,8.89,7784400
2004-03-26,9.0325,9.075,8.85,8.875,6213200
2004-03-25,9.1075,9.1675,9.0525,9.1,5224000
2004-03-24,8.9975,9.1625,8.9,9.0725,6218400
2004-03-23,9.1075,9.1475,8.99,8.9975,4334000
2004-03-22,9.0425,9.075,8.8825,9.05,4797200
2004-03-19,9.185,9.285,9.055,9.0925,5404800
2004-03-18,9.245,9.355,9.1975,9.205,4155200
2004-03-17,9.315,9.3275,9.15,9.305,5064000
2004-03-16,9.115,9.1525,9.0425,9.1275,7969600
2004-03-15,9.1725,9.2225,8.98,8.98,5471600
2004-03-12,9.235,9.3,9.165,9.235,8272800
2004-03-11,9.4,9.5125,9.135,9.17,11040000
2004-03-10,9.465,9.585,9.4,9.4,7302800
2004-03-09,9.465,9.5725,9.4475,9.525,5630800
2004-03-08,9.625,9.63,9.445,9.485,5932400
2004-03-05,9.6025,9.6425,9.5175,9.5725,6702000
2004-03-04,9.5325,9.64,9.515,9.625,6682800
2004-03-03,9.6325,9.655,9.57,9.6125,9382000
2004-03-02,9.7725,9.8375,9.5925,9.67,10110400
2004-03-01,9.7,9.7975,9.5425,9.77,4563200
2004-02-27,9.55,9.7125,9.4775,9.64,4926000
2004-02-26,9.52,9.705,9.5075,9.6,3966400
2004-02-25,9.555,9.6275,9.475,9.5425,3481600
2004-02-24,9.5075,9.6475,9.4625,9.53,8457600
2004-02-23,9.4625,9.5325,9.3975,9.4725,8172800
2004-02-20,9.5675,9.625,9.4375,9.47,6536800
2004-02-19,9.785,9.785,9.5025,9.51,6646000
2004-02-18,9.795,9.8525,9.6475,9.6825,7058400
2004-02-17,9.825,9.8725,9.7375,9.835,6695200
2004-02-13,9.7025,9.765,9.6325,9.725,6026400
2004-02-12,9.7925,9.7925,9.6575,9.725,4556800
2004-02-11,9.5275,9.9,9.4775,9.8275,7869200
2004-02-10,9.3525,9.615,9.3375,9.555,4534800
2004-02-09,9.53,9.53,9.3825,9.44,5779200
2004-02-06,9.25,9.525,9.23,9.4925,6978800
2004-02-05,9.245,9.42,9.15,9.26,6360400
2004-02-04,9.0025,9.265,8.9675,9.2275,8169200
2004-02-03,9.2275,9.3075,9.0225,9.0425,9268800
2004-02-02,9.3075,9.455,9.1725,9.215,6004000
2004-01-30,9.25,9.445,9.2,9.3425,6096000
2004-01-29,9.3625,9.435,9.14,9.3,10630800
2004-01-28,9.7,9.7,9.1625,9.2025,11492800
2004-01-27,9.675,9.74,9.5875,9.6975,7503200
2004-01-26,9.4025,9.7,9.3625,9.695,7440000
2004-01-23,9.4975,9.595,9.33,9.4275,5468400
2004-01-22,9.31,9.5375,9.2875,9.4825,7616000
2004-01-21,9.46,9.475,9.345,9.4,7142400
2004-01-20,9.3775,9.6,9.32,9.485,10769200
2004-01-16,9.715,9.7475,9.3375,9.37,10771200
2004-01-15,9.805,9.8725,9.6275,9.66,5202800
2004-01-14,9.6,9.8725,9.4775,9.8025,6914400
2004-01-13,9.595,9.715,9.415,9.545,6741200
2004-01-12,9.67,9.71,9.5575,9.6975,4528000
2004-01-09,9.7125,9.8675,9.6,9.6825,5064800
2004-01-08,9.875,9.89,9.7125,9.7475,4997600
2004-01-07,9.895,9.895,9.695,9.8625,8187200
2004-01-06,9.8225,9.8775,9.7575,9.8475,6673600
2004-01-05,9.82,9.9175,9.7325,9.8775,7647200
2004-01-02,9.8825,10.1525,9.6975,9.765,7731200
2003-12-31,9.9325,10.0,9.865,9.885,3762000
2003-12-30,9.8125,9.9625,9.7025,9.925,4475600
2003-12-29,9.8975,10.0025,9.83,10.0,4072000
2003-12-26,9.9425,9.9875,9.885,9.9675,1476400
2003-12-24,9.8825,9.9575,9.8,9.9325,2363200
2003-12-23,9.7525,10.0,9.7125,9.91,5283600
2003-12-22,9.59,9.75,9.5825,9.75,4975200
2003-12-19,9.7175,9.7175,9.525,9.57,7205600
2003-12-18,9.68,9.7375,9.565,9.7075,4568000
2003-12-17,9.7875,9.855,9.55,9.575,5990400
2003-12-16,9.5825,9.865,9.565,9.8425,4876800
2003-12-15,9.89,10.0,9.5625,9.6825,7651200
2003-12-12,9.9275,9.9375,9.7025,9.78,5622400
2003-12-11,9.725,9.9525,9.6125,9.865,6972800
2003-12-10,9.665,9.705,9.61,9.6675,4898800
2003-12-09,9.86,9.8725,9.66,9.675,7970000
2003-12-08,9.7875,9.85,9.6025,9.825,8136400
2003-12-05,9.6375,9.7275,9.545,9.5775,7890800
2003-12-04,9.53,9.75,9.525,9.75,5750800
2003-12-03,9.525,9.7625,9.525,9.57,7476800
2003-12-02,9.565,9.725,9.5,9.5525,7127200
2003-12-01,9.45,9.63,9.4125,9.625,7410800
2003-11-28,9.4225,9.445,9.2975,9.375,1196400
2003-11-26,9.385,9.495,9.145,9.4025,4794000
2003-11-25,9.31,9.4075,9.19,9.39,7668800
2003-11-24,8.895,9.34,8.88,9.29,6519200
2003-11-21,8.8775,8.9125,8.7225,8.795,5399600
2003-11-20,8.8175,9.0475,8.715,8.8225,4222000
2003-11-19,8.9025,9.005,8.85,8.9475,3604000
2003-11-18,9.105,9.2425,8.91,8.92,4792800
2003-11-17,9.175,9.22,8.995,9.105,5264000
2003-11-14,9.34,9.495,9.1425,9.2175,5084800
2003-11-13,9.3725,9.4525,9.29,9.3625,4725600
2003-11-12,9.1125,9.4525,9.1025,9.4325,5943600
2003-11-11,9.25,9.375,9.12,9.16,5274800
2003-11-10,9.18,9.405,9.115,9.265,7884400
2003-11-07,9.18,9.285,9.15,9.175,5588000
2003-11-06,9.1125,9.185,8.955,9.125,7132000
2003-11-05,9.095,9.1225,8.9975,9.0475,7405200
2003-11-04,9.0325,9.145,8.975,9.0425,4895200
2003-11-03,8.8925,9.125,8.885,9.0575,8013200
2003-10-31,8.9625,8.99,8.8125,8.83,5921200
2003-10-30,8.82,9.0025,8.79,8.93,10507600
2003-10-29,8.745,8.85,8.7225,8.8025,9228400
2003-10-28,8.4825,8.7425,8.4775,8.715,9589600
2003-10-27,8.5275,8.54,8.275,8.4525,10963200
2003-10-24,8.5,8.535,8.39,8.48,9575200
2003-10-23,8.8225,8.84,8.56,8.62,14306400
2003-10-22,8.705,8.75,8.2175,8.67,24774400
2003-10-21,9.1325,9.1575,8.945,8.995,8556000
2003-10-20,9.1275,9.155,8.9475,8.9625,7002800
2003-10-17,9.48,9.4925,9.1,9.1775,5564800
2003-10-16,9.575,9.6375,9.37,9.4025,6172800
2003-10-15,9.635,9.7225,9.525,9.6075,3446400
2003-10-14,9.515,9.645,9.46,9.59,3132000
2003-10-13,9.6125,9.7325,9.525,9.605,4697200
2003-10-10,9.3975,9.6,9.365,9.575,6132400
2003-10-09,9.375,9.5075,9.2875,9.38,6278000
2003-10-08,9.6375,9.69,9.18,9.2525,11466000
2003-10-07,9.575,9.6375,9.4875,9.595,5455200
2003-10-06,9.6025,9.78,9.5775,9.6,5014000
2003-10-03,9.53,9.7925,9.455,9.605,7127600
2003-10-02,9.41,9.4675,9.27,9.3425,5548400
2003-10-01,9.12,9.4825,9.08,9.415,5664000
2003-09-30,9.2775,9.3,9.01,9.0725,5827600
2003-09-29,9.0825,9.3575,9.05,9.3025,5819600
2003-09-26,9.1775,9.315,8.9925,9.1275,6475200
2003-09-25,9.33,9.3625,9.1225,9.1675,6482800
2003-09-24,9.635,9.785,9.4525,9.4575,5659200
2003-09-23,9.5075,9.7525,9.5,9.685,6632800
2003-09-22,9.5225,9.6225,9.4675,9.5275,5547600
2003-09-19,9.4175,9.775,9.1075,9.5425,10290400
2003-09-18,9.26,9.585,9.195,9.455,7476800
2003-09-17,9.275,9.385,9.1625,9.2425,4906400
2003-09-16,9.1925,9.35,9.16,9.2925,8693600
2003-09-15,9.3875,9.39,9.16,9.1875,4818800
2003-09-12,9.325,9.39,9.1825,9.3775,4718400
2003-09-11,9.33,9.415,9.225,9.315,6485600
2003-09-10,9.5025,9.5275,9.2275,9.3175,6872800
2003-09-09,9.63,9.65,9.465,9.5375,6243600
2003-09-08,9.555,9.765,9.5375,9.67,4182800
2003-09-05,9.83,9.83,9.4275,9.5975,7591200
2003-09-04,9.81,9.925,9.735,9.8075,3392000
2003-09-03,9.9,9.9675,9.735,9.7675,6556400
2003-09-02,9.695,9.8625,9.6475,9.8325,6308800
2003-08-29,9.7,9.75,9.5775,9.7025,5374400
2003-08-28,9.79,9.825,9.5525,9.7475,5128400
2003-08-27,9.9225,9.9325,9.705,9.8075,4499600
2003-08-26,9.8725,9.935,9.5225,9.9075,7292400
2003-08-25,9.8375,9.9975,9.815,9.9025,3254000
2003-08-22,10.035,10.1925,9.84,9.8775,6703600
2003-08-21,10.125,10.175,10.0025,10.0125,9327600
2003-08-20,9.8625,10.1325,9.8575,10.05,9897200
2003-08-19,9.77,9.9675,9.635,9.9175,6554800
2003-08-18,9.71,9.96,9.705,9.8225,4622000
2003-08-15,9.6425,9.7125,9.52,9.6725,2368800
2003-08-14,9.4925,9.7975,9.4675,9.6525,4540400
2003-08-13,9.5225,9.6,9.385,9.5025,4504800
2003-08-12,9.425,9.5275,9.305,9.5,4710800
2003-08-11,9.2875,9.4475,9.2375,9.3925,3372000
2003-08-08,9.395,9.41,9.16,9.2875,5536800
2003-08-07,9.375,9.425,9.205,9.2925,6639600
2003-08-06,9.57,9.6575,9.3775,9.4,7319600
2003-08-05,9.7625,9.81,9.4775,9.625,7952400
2003-08-04,9.61,9.8175,9.3875,9.7025,8588800
2003-08-01,9.74,9.8525,9.4925,9.6125,6964400
2003-07-31,9.645,10.0025,9.5875,9.7675,8247600
2003-07-30,9.7475,9.77,9.5125,9.58,4902000
2003-07-29,9.75,9.8125,9.4525,9.74,6470000
2003-07-28,9.7225,9.775,9.595,9.7175,5060800
2003-07-25,9.6,9.7475,9.395,9.7075,7226800
2003-07-24,9.8075,9.985,9.5625,9.5875,7844800
2003-07-23,9.45,9.9475,9.4325,9.725,14872800
2003-07-22,9.3125,9.45,9.0725,9.4025,6731600
2003-07-21,9.3225,9.345,9.075,9.22,4502000
2003-07-18,9.355,9.4425,9.12,9.36,5181200
2003-07-17,9.46,9.5625,9.18,9.2875,8982400
2003-07-16,9.4375,9.5625,9.315,9.56,5227600
2003-07-15,9.52,9.56,9.33,9.44,5021600
2003-07-14,9.2875,9.72,9.2575,9.3475,7461200
2003-07-11,9.0525,9.3275,9.0425,9.175,3542800
2003-07-10,9.205,9.2975,8.975,9.045,4559200
2003-07-09,9.325,9.41,9.1825,9.23,5179200
2003-07-08,9.1,9.355,9.1,9.34,6428400
2003-07-07,9.0,9.16,8.97,9.1,5907600
2003-07-03,9.065,9.155,8.9325,8.9825,3706800
2003-07-02,9.0375,9.2375,9.0,9.085,8578800
2003-07-01,8.9675,9.2275,8.825,9.0575,9432400
2003-06-30,8.755,9.01,8.7525,8.915,7361600
2003-06-27,8.965,8.9875,8.675,8.745,8395200
2003-06-26,8.78,9.0275,8.78,8.99,6893200
2003-06-25,8.9625,9.1375,8.83,8.88,6248400
2003-06-24,8.95,9.0875,8.875,8.9825,5076000
2003-06-23,9.2275,9.23,8.805,8.9725,8711600
2003-06-20,9.0975,9.2775,8.9775,9.2625,9632000
2003-06-19,9.145,9.185,8.9225,8.9775,8375200
2003-06-18,9.1375,9.205,8.8575,9.185,9483200
2003-06-17,9.315,9.3775,9.0375,9.175,7040400
2003-06-16,9.1525,9.33,9.115,9.2575,11536800
2003-06-13,9.1525,9.2925,9.1,9.125,14268800
2003-06-12,9.0775,9.1675,8.995,9.135,8435200
2003-06-11,8.8,9.0975,8.615,9.0825,11514000
2003-06-10,8.705,8.7825,8.535,8.745,8498000
2003-06-09,8.8025,8.8925,8.5275,8.61,8590000
2003-06-06,8.9125,9.1375,8.725,8.77,10371600
2003-06-05,8.56,8.7725,8.5575,8.7225,7846800
2003-06-04,8.27,8.6125,8.1675,8.58,7134000
2003-06-03,8.1175,8.3425,8.09,8.2975,7842800
2003-06-02,8.3325,8.475,8.02,8.105,10005600
2003-05-30,8.0425,8.2925,8.0325,8.28,5749600
2003-05-29,8.16,8.25,8.035,8.05,4628000
2003-05-28,8.0625,8.1875,7.9725,8.12,6188000
2003-05-27,7.7275,8.175,7.6875,8.0725,8574400
2003-05-23,7.6975,7.79,7.6875,7.76,3754400
2003-05-22,7.655,7.895,7.65,7.7325,5004800
2003-05-21,7.71,7.755,7.6325,7.66,5851600
2003-05-20,7.635,7.785,7.6125,7.69,7592800
2003-05-19,7.84,7.8675,7.575,7.5875,8963600
2003-05-16,7.93,7.96,7.7225,7.8625,9072800
2003-05-15,7.7325,7.98,7.7325,7.8875,10198800
2003-05-14,7.7,7.7625,7.6825,7.685,10121200
2003-05-13,7.5025,7.75,7.4875,7.6875,11097600
2003-05-12,7.3375,7.595,7.3025,7.5475,8762800
2003-05-09,7.255,7.4325,7.2125,7.33,8413600
2003-05-08,7.315,7.3825,7.16,7.1925,9022800
2003-05-07,7.4025,7.565,7.31,7.3725,7278000
2003-05-06,7.385,7.565,7.325,7.5075,5717600
2003-05-05,7.43,7.5,7.285,7.4,11669200
2003-05-02,7.4125,7.45,7.3025,7.4225,8807200
2003-05-01,7.345,7.45,7.225,7.4275,9266800
2003-04-30,7.4725,7.4975,7.2525,7.355,11463600
2003-04-29,7.54,7.5625,7.2925,7.4825,7941200
2003-04-28,7.19,7.585,7.19,7.5025,11848000
2003-04-25,7.47,7.5,7.2975,7.38,8439200
2003-04-24,7.7225,7.73,7.39,7.435,18235200
2003-04-23,8.235,8.2375,7.8325,7.9525,18670800
2003-04-22,8.425,8.5475,8.315,8.42,9575200
2003-04-21,8.6225,8.635,8.375,8.475,5534800
2003-04-17,8.3,8.7325,8.3,8.64,8054000
2003-04-16,8.305,8.545,8.305,8.3575,9130000
2003-04-15,8.0425,8.25,7.975,8.1875,3928400
2003-04-14,7.8275,8.1225,7.8125,8.08,5036800
2003-04-11,7.91,8.025,7.7325,7.83,5744000
2003-04-10,7.8,7.95,7.7425,7.8725,6700000
2003-04-09,7.905,8.13,7.765,7.815,7729200
2003-04-08,8.095,8.21,8.02,8.0425,4249200
2003-04-07,8.29,8.435,8.1025,8.1125,7126000
2003-04-04,8.21,8.2425,7.99,8.065,4388000
2003-04-03,8.1875,8.2375,8.0425,8.1825,4032400
2003-04-02,8.125,8.2625,8.065,8.1925,6897600
2003-04-01,7.915,7.995,7.7825,7.9275,8298400
2003-03-31,7.97,8.025,7.7875,7.87,11249600
2003-03-28,8.3125,8.3975,8.115,8.1475,4100800
2003-03-27,8.25,8.445,8.155,8.3375,5571200
2003-03-26,8.295,8.4625,8.255,8.3875,5890000
2003-03-25,8.1775,8.4225,8.14,8.335,6533600
2003-03-24,8.4,8.4,8.0925,8.095,6877600
2003-03-21,8.2975,8.6725,8.2325,8.545,10282400
2003-03-20,7.8075,8.205,7.795,8.13,8734400
2003-03-19,7.84,7.9475,7.7775,7.885,5159600
2003-03-18,7.6875,7.8025,7.595,7.79,6078000
2003-03-17,7.345,7.7525,7.175,7.7025,10680400
2003-03-14,7.305,7.5625,7.2875,7.34,7173200
2003-03-13,7.2375,7.33,7.1025,7.2625,8086800
2003-03-12,6.8125,7.0875,6.8075,7.0175,9017200
2003-03-11,7.0125,7.1725,6.8725,6.8925,11431600
2003-03-10,7.465,7.5675,7.2025,7.25,6128000
2003-03-07,7.53,7.74,7.445,7.5825,6002800
2003-03-06,7.645,7.6625,7.43,7.625,4912800
2003-03-05,7.7475,7.815,7.59,7.73,5499600
2003-03-04,7.8625,7.9175,7.6875,7.73,3639600
2003-03-03,8.005,8.165,7.805,7.8525,5801200
2003-02-28,7.7725,8.0675,7.7675,7.975,5614000
2003-02-27,7.6075,7.875,7.5975,7.77,4084000
2003-02-26,7.8125,7.87,7.6125,7.63,4644800
2003-02-25,7.675,7.8925,7.525,7.8325,5275600
2003-02-24,7.96,8.0,7.6575,7.7625,5499200
2003-02-21,7.8675,8.13,7.7,8.0,7099600
2003-02-20,8.1375,8.2025,7.835,7.8525,6612800
2003-02-19,8.03,8.1725,7.93,8.0775,8398800
2003-02-18,7.7625,8.05,7.7525,8.0375,6466800
2003-02-14,7.475,7.7525,7.42,7.75,7066400
2003-02-13,7.575,7.5925,7.2575,7.4125,6282400
2003-02-12,7.75,7.7975,7.5225,7.5675,7318800
2003-02-11,7.735,7.8375,7.6675,7.7475,5674000
2003-02-10,7.8175,7.865,7.55,7.735,6546000
2003-02-07,7.8525,7.9725,7.7425,7.82,6863600
2003-02-06,7.705,7.95,7.7,7.835,5396400
2003-02-05,7.7525,8.0125,7.75,7.785,7660400
2003-02-04,7.7775,7.8325,7.6875,7.755,6723600
2003-02-03,7.8475,7.9725,7.7825,7.845,5014800
2003-01-31,7.625,7.915,7.5225,7.7925,6924000
2003-01-30,8.1575,8.1625,7.64,7.6775,11506800
2003-01-29,8.13,8.2175,7.9375,8.2175,8282800
2003-01-28,8.1625,8.25,8.01,8.155,6530000
2003-01-27,8.005,8.2175,7.9625,7.9975,5840800
2003-01-24,8.1375,8.1625,7.8875,8.06,6822400
2003-01-23,8.0625,8.25,8.0325,8.17,5378800
2003-01-22,8.1225,8.2375,7.9875,8.0325,6080000
2003-01-21,8.2375,8.46,8.1025,8.19,8050000
2003-01-17,8.31,8.3125,7.9925,8.0575,6570000
2003-01-16,8.5275,8.54,8.3175,8.3425,6342400
2003-01-15,8.785,8.805,8.4225,8.4775,7552000
2003-01-14,8.8275,9.0625,8.75,8.84,6855200
2003-01-13,8.95,9.0525,8.775,8.8775,3812800
2003-01-10,8.5725,9.025,8.5,8.9,6409200
2003-01-09,8.645,8.8725,8.58,8.66,6214800
2003-01-08,8.785,8.7975,8.4575,8.5425,6340800
2003-01-07,8.97,8.97,8.6625,8.795,7366000
2003-01-06,8.7825,9.0075,8.775,8.9625,5780400
2003-01-03,8.8625,8.875,8.65,8.7725,6552800
2003-01-02,8.4925,8.9125,8.4,8.9075,6200000
2002-12-31,8.4825,8.555,8.4225,8.4875,5627600
2002-12-30,8.4525,8.7475,8.3825,8.5,3813200
2002-12-27,8.545,8.5925,8.4625,8.5,3745600
2002-12-26,8.51,8.745,8.4975,8.5425,3832400
2002-12-24,8.4125,8.5625,8.3975,8.525,1511600
2002-12-23,8.3375,8.5075,8.2625,8.47,4509600
2002-12-20,8.155,8.4375,7.9425,8.385,11122000
2002-12-19,7.9725,8.2875,7.9675,8.0875,6505200
2002-12-18,8.325,8.3275,7.9575,8.0425,6690000
2002-12-17,8.33,8.44,8.22,8.315,7568400
2002-12-16,8.085,8.425,8.0825,8.37,5858800
2002-12-13,8.335,8.345,8.05,8.105,6404000
2002-12-12,8.39,8.4175,8.1425,8.345,5900800
2002-12-11,8.3075,8.4425,8.26,8.365,6413200
2002-12-10,8.23,8.52,8.225,8.465,5519200
2002-12-09,8.4925,8.5,8.1575,8.1575,5896800
2002-12-06,8.345,8.68,8.2,8.4975,5883600
2002-12-05,8.68,8.7,8.2775,8.4025,5734000
2002-12-04,8.6,8.72,8.4575,8.595,5456400
2002-12-03,8.555,8.6425,8.3975,8.5525,4843600
2002-12-02,8.6375,8.8375,8.5475,8.5925,6050800
2002-11-29,8.565,8.6175,8.4625,8.48,2204000
2002-11-27,8.2625,8.6575,8.2625,8.535,8968000
2002-11-26,8.465,8.535,8.18,8.1925,6989600
2002-11-25,8.68,8.7075,8.3975,8.5825,7239200
2002-11-22,8.6375,8.7725,8.5525,8.675,7037200
2002-11-21,8.2525,8.76,8.2,8.76,12138800
2002-11-20,7.82,8.2425,7.6975,8.2125,12732800
2002-11-19,7.845,7.995,7.6725,7.815,7747600
2002-11-18,8.0725,8.175,7.9125,7.9825,7335200
2002-11-15,7.5,8.0975,7.4975,7.99,11772400
2002-11-14,7.45,7.615,7.4475,7.49,7095600
2002-11-13,7.35,7.465,7.125,7.36,8635200
2002-11-12,7.3775,7.5175,7.2925,7.3975,6420400
2002-11-11,7.5575,7.5575,7.2475,7.375,7484400
2002-11-08,7.7975,7.9,7.5325,7.5625,6830000
2002-11-07,7.8725,7.9425,7.5825,7.7975,7223600
2002-11-06,8.025,8.075,7.7,7.965,7380400
2002-11-05,7.925,8.0725,7.8375,7.995,6271600
2002-11-04,7.89,8.1625,7.725,7.945,7808800
2002-11-01,7.7025,7.8675,7.4475,7.8475,9187200
2002-10-31,7.6775,7.865,7.59,7.81,7598000
2002-10-30,7.3625,7.8575,7.35,7.6125,7124800
2002-10-29,7.575,7.635,7.0775,7.3575,8432000
2002-10-28,7.7975,7.8,7.34,7.5525,8666400
2002-10-25,7.3975,7.825,7.285,7.82,6805600
2002-10-24,7.515,7.585,7.3575,7.4025,5812400
2002-10-23,7.31,7.47,7.095,7.46,7624000
2002-10-22,7.465,7.625,7.0375,7.3225,16856000
2002-10-21,7.5725,8.005,7.3975,8.005,7379200
2002-10-18,7.7275,7.8475,7.4125,7.61,6866400
2002-10-17,7.5025,7.825,7.495,7.8175,7797600
2002-10-16,7.125,7.445,7.0375,7.24,6585200
2002-10-15,7.475,7.5425,7.1775,7.3475,9544000
2002-10-14,6.9,7.0175,6.845,6.9875,6578000
2002-10-11,6.79,7.1275,6.6575,6.9225,10842800
2002-10-10,5.97,6.58,5.9275,6.5375,13017600
2002-10-09,6.04,6.17,5.9075,5.945,12198800
2002-10-08,5.7475,6.155,5.7,6.0675,11727200
2002-10-07,5.655,5.975,5.625,5.6725,12304400
2002-10-04,5.9,6.075,5.625,5.65,19142000
2002-10-03,6.65,6.6675,5.8425,5.8975,23152000
2002-10-02,7.115,7.2525,6.7625,6.8075,10116400
2002-10-01,7.0625,7.3125,6.9,7.265,8558000
2002-09-30,6.9825,7.23,6.7325,7.02,9605200
2002-09-27,7.115,7.4125,7.0675,7.135,8853200
2002-09-26,7.075,7.3625,6.885,7.195,13625200
2002-09-25,7.3025,7.3125,6.625,7.025,24972000
2002-09-24,7.6475,7.845,7.325,7.4025,12379600
2002-09-23,7.8025,7.8325,7.5625,7.6475,7771200
2002-09-20,8.02,8.0725,7.7575,7.835,13918400
2002-09-19,8.05,8.2425,7.8125,7.85,10730400
2002-09-18,8.165,8.54,8.04,8.39,7299200
2002-09-17,8.4125,8.6175,8.1925,8.2275,5178400
2002-09-16,8.36,8.43,8.26,8.325,4836000
2002-09-13,8.4075,8.57,8.29,8.42,6162400
2002-09-12,8.625,8.6275,8.3725,8.38,4235200
2002-09-11,8.75,9.25,8.6725,8.705,5556400
2002-09-10,8.8,8.8175,8.47,8.7425,5844000
2002-09-09,8.6625,8.7875,8.325,8.68,4822800
2002-09-06,8.3775,8.76,8.375,8.6725,7515200
2002-09-05,8.665,8.6675,8.14,8.2625,15460800
2002-09-04,8.66,8.9225,8.5725,8.8625,6281600
2002-09-03,9.075,9.0825,8.605,8.6325,6686400
2002-08-30,9.135,9.425,9.06,9.2025,4048400
2002-08-29,8.9375,9.2725,8.8125,9.2125,8938000
2002-08-28,9.235,9.2975,8.9425,9.0025,5492400
2002-08-27,9.7075,9.72,9.26,9.32,5708400
2002-08-26,9.4725,9.7125,9.32,9.665,4159200
2002-08-23,9.8075,9.8125,9.32,9.4575,6036800
2002-08-22,9.3675,9.975,9.1725,9.8125,7281600
2002-08-21,9.25,9.4375,9.0925,9.3575,5809200
2002-08-20,9.5325,9.575,9.18,9.2375,7454400
2002-08-19,9.4675,9.64,9.28,9.6375,4289600
2002-08-16,9.225,9.5,9.075,9.4475,5115200
2002-08-15,8.95,9.3825,8.7875,9.245,9463200
2002-08-14,8.3175,9.04,8.2125,9.035,7797200
2002-08-13,8.62,8.775,8.285,8.2925,7316000
2002-08-12,8.525,8.625,8.4025,8.5875,3926400
2002-08-09,8.8475,8.93,8.4775,8.6025,7335200
2002-08-08,8.53,8.8275,8.35,8.8125,6320400
2002-08-07,8.5375,8.625,8.1925,8.5125,8138000
2002-08-06,7.975,8.675,7.9,8.42,9445600
2002-08-05,8.1175,8.2825,7.85,7.875,5021600
2002-08-02,8.2625,8.3125,7.9975,8.095,6755600
2002-08-01,8.6075,8.61,8.255,8.33,7579200
2002-07-31,8.69,8.6975,8.1775,8.6025,9309200
2002-07-30,8.3875,8.825,8.3125,8.555,8162800
2002-07-29,8.215,8.5475,8.175,8.4925,7958400
2002-07-26,7.8625,8.1225,7.8,8.0425,9768000
2002-07-25,8.015,8.2125,7.715,7.8975,11803200
2002-07-24,7.625,8.105,7.55,8.105,12390000
2002-07-23,7.8025,7.9475,7.5175,7.6325,11520800
2002-07-22,8.11,8.135,7.6475,7.85,10640400
2002-07-19,8.2475,8.25,7.94,8.075,9950000
2002-07-18,8.8575,8.875,8.1375,8.1825,12234400
2002-07-17,8.79,8.9225,8.5625,8.895,10754800
2002-07-16,8.43,8.745,8.375,8.675,11780800
2002-07-15,8.33,8.4625,8.055,8.4025,12143600
2002-07-12,8.5125,8.6125,8.195,8.33,8091200
